133.08
174.92
133.08
135.55
133.08
120.09
133.08
110.07
125.46
135.08
125.46
125.09
125.46
120.1
125.46
144.91
124.96
145.1
124.96
133.36
124.96
120.1
124.96
115.1
127.66
143.94
127.66
120.09
127.66
120.09
127.66
128.76
130.58
136.6
130.58
115.09
130.58
133.92
130.58
130.39
141.35
100
141.35
102.2
141.35
162.87
141.35
196.52
163.45
105.04
163.45
130.07
163.45
183.49
163.45
219.93
186.03
156.5
186.03
185.7
186.03
194.92
186.03
174.97
186.03
218.89
186.03
209.93
186.03
169.95
186.03
129.94
152.9
214.9
152.9
155.08
152.9
154.9
152.9
90.38
126.69
180.44
126.69
146.71
126.69
104.68
126.69
86.98
118.72
140.08
118.72
125.09
118.72
110.09
118.72
104.95
115.79
120.1
115.79
128.87
115.79
105.05
115.79
100.08
114.12
110.79
114.12
100.1
114.12
110.08
114.12
120.06
116.09
92.09
116.09
95.1
116.09
115.08
116.09
135.06
122.81
64.8
122.81
90.1
122.81
145.56
122.81
179.9
135.46
65.09
135.46
110.09
135.46
167.63
135.46
214.91
162.74
105.04
162.74
140.06
162.74
177.48
162.74
214.92
183.69
184.14
183.69
160.1
183.69
174.6
183.69
184.26
182.48
199.13
182.48
170.07
182.48
165.05
182.48
160.03
162.74
204.99
162.74
162.27
162.74
145.05
162.74
130.04
144.85
199.92
144.85
148.54
144.85
130.08
144.85
115.06
142.05
189.92
142.05
140.05
142.05
119.43
142.05
110
131.51
172.82
131.51
130.07
131.51
115.07
131.51
105.05
125.82
167.93
125.82
135.5
125.82
119.09
125.82
111.08
128.57
156.31
128.57
122.09
128.57
116.09
128.57
110.07
130.03
141.5
130.03
119.1
130.03
123.66
130.03
113.1
131.47
116.34
131.47
113.09
131.47
115.09
131.47
147.9
130.01
106.08
130.01
112.08
130.01
126.77
130.01
155.95
135.58
98.01
135.58
97.29
135.58
146.1
135.58
189.11
164.99
96.04
164.99
126.31
164.99
181.93
164.99
215.94
181.11
177.41
181.11
162.87
181.11
191.9
181.11
183.94
177.62
187.69
177.62
189.5
177.62
173.9
177.62
144.91
141.44
198.93
141.44
155.92
141.44
143.67
141.44
110.09
124.36
175.1
124.36
136.1
124.36
119.07
124.36
103.04
116.79
155.68
116.79
126.08
116.79
115.09
116.79
104.1
115.39
123.1
115.39
135.36
115.39
104.09
115.39
100.09
113.64
135.9
113.64
105.08
113.64
109.07
113.64
116.06
117.69
90.64
117.69
126.64
117.69
119.1
117.69
136.09
128.62
108.92
128.62
118.9
128.62
131.09
128.62
151.08
152.64
81.09
152.64
124.62
152.64
177.9
152.64
200.94
166.38
108.07
166.38
168.18
166.38
191.92
166.38
206.98
184.91
161.43
184.91
184.9
184.91
193.92
184.91
198.92
184.13
188.99
184.13
191.96
184.13
190.92
184.13
164.12
163.43
235.71
163.43
174.64
163.43
141.04
163.43
127.02
159.31
191.92
159.31
174.39
159.31
133.08
159.31
120.05
149.53
185.98
149.53
171.93
149.53
129.5
149.53
116.07
139.9
178.92
139.9
133.1
139.9
123.83
139.9
105.08
140.3
138.77
140.3
159.9
140.3
147.55
140.3
114.42
130.18
138.74
130.18
154.9
130.18
131.15
130.18
105.08
130.59
149.8
130.59
120.1
130.59
128.56
130.59
131.13
128.43
128.07
128.43
128.17
128.43
116.7
128.43
149.91
127.78
110.1
127.78
132.9
127.78
154.9
127.78
134.09
135
100.02
135
110.05
135
157.02
135
204.65
162.19
100.04
162.19
133.35
162.19
184.94
162.19
219.95
187.03
167.24
187.03
184.9
187.03
180.59
187.03
194.95
195.39
198.87
195.39
185.59
195.39
184.92
195.39
164.91
166.48
209.93
166.48
189.9
166.48
141.95
166.48
110.1
131.12
194.91
131.12
158.48
131.12
120.1
131.12
100.07
123.01
145.07
123.01
130.08
123.01
110.09
123.01
121.59
114.69
169.92
114.69
126.17
114.69
95.08
114.69
80.06
112.1
149.92
112.1
106.05
112.1
95.08
112.1
90.05
110.89
95.09
110.89
99.85
110.89
109.84
110.89
139.92
114.69
114.91
114.69
126.04
114.69
110.09
114.69
120.08
129.31
70.08
129.31
100.1
129.31
163.38
129.31
189.92
155.98
100.08
155.98
128.99
155.98
184.94
155.98
189.98
165
164.91
165
161.31
165
169.91
165
161.98
152.94
189.91
152.94
145.07
152.94
130.06
152.94
107.74
133.31
189.98
133.31
151.26
133.31
110.05
133.31
50.1
122.2
152.23
122.2
120.08
122.2
100.05
122.2
85
112.09
159.92
112.09
110.04
112.09
90.05
112.09
74.35
101.63
115.01
101.63
100.05
101.63
85.05
101.63
69.18
108.27
108.6
108.27
114.63
108.27
96.6
108.27
96.1
95.86
125.93
95.86
108.21
95.86
89.59
95.86
79.2
92.18
115.75
92.18
94.89
92.18
97.49
92.18
85.08
97.96
110.91
97.96
90.07
97.96
88.76
97.96
87.6
97.69
108.22
97.69
103.04
97.69
91.96
97.69
90.85
96.98
106.04
96.98
85.07
96.98
101.46
96.98
99.94
94.1
76.04
94.1
107.98
94.1
105.79
94.1
126.33
98.82
94.79
98.82
108.61
98.82
117.15
98.82
122.34
100.69
110.75
100.69
104.04
100.69
99.09
100.69
123.91
96.89
113.08
96.89
105.08
96.89
97.65
96.89
93.01
97.04
114.04
97.04
100.02
97.04
84.05
97.04
73.02
